id|code|vendor_type|city_alias_code|country_alias_code
2617|FRA000003000|citsae|AJA|FR
2618|FRA000019000|citsae|ANE|FR
2619|FRA000027000|citsae|ANG|FR
2620|FRA000028000|citsae|AUF|FR
2621|FRA000029000|citsae|AUR|FR
2622|FRA000004000|citsae|AVN|FR
2623|FRA000030000|citsae|BAE|FR
2624|FRA000020000|citsae|BES|FR
2625|FRA000005000|citsae|BIA|FR
2626|FRA000006000|citsae|BIQ|FR
2627|FRA000031000|citsae|BOU|FR
2628|FRA000PAR000|citsae|PAR|FR
2629|FRA000032000|citsae|BVE|FR
2630|FRA000033000|citsae|BZR|FR
2631|FRA000034000|citsae|CCF|FR
2632|FRA000035000|citsae|CEQ|FR
2633|FRA000036000|citsae|CER|FR
2634|FRA000094000|citsae|CET|FR
2635|FRA000007000|citsae|CFE|FR
2636|FRA000CFR000|citsae|CFR|FR
2637|FRA000078000|citsae|CHR|FR
2638|FRA000008000|citsae|CLY|FR
2639|FRA000037000|citsae|CMF|FR
2640|FRA000026000|citsae|CMR|FR
2641|FRA000079000|citsae|CNG|FR
2642|FRA000057000|citsae|CQF|FR
2643|FRA000080000|citsae|CSF|FR
2644|FRA000082000|citsae|CTT|FR
2645|FRA000068000|citsae|CVF|FR
2646|FRA000038000|citsae|DCM|FR
2647|FRA000039000|citsae|DIJ|FR
2648|FRA000066000|citsae|DLE|FR
2649|FRA000040000|citsae|DNR|FR
2650|FRA000041000|citsae|DOL|FR
2651|FRA000065000|citsae|DPE|FR
2652|FRA000042000|citsae|EBU|FR
2653|FRA000090000|citsae|EDM|FR
2654|FRA000043000|citsae|EGC|FR
2655|FRA000064000|citsae|EPL|FR
2656|FRA000009000|citsae|ETZ|FR
2657|FRA000063000|citsae|EVX|FR
2658|FRA000048000|citsae|FNI|FR
2659|FRA000049000|citsae|FSC|FR
2660|FRA000069000|citsae|GAT|FR
2661|FRA000067000|citsae|GFR|FR
2662|FRA000062000|citsae|HZB|FR
2663|FRA000011000|citsae|LAI|FR
2664|FRA000056000|citsae|LBI|FR
2665|FRA000089000|citsae|LBY|FR
2666|FRA000050000|citsae|LDE|FR
2667|FRA000081000|citsae|LDV|FR
2668|FRA000025000|citsae|LEH|FR
2669|FRA000LIG000|citsae|LIG|FR
2670|FRA000051000|citsae|LPY|FR
2671|FRA000052000|citsae|LRH|FR
2672|FRA000012000|citsae|LRT|FR
2673|FRA000091000|citsae|LSO|FR
2674|FRA000053000|citsae|LTQ|FR
2675|FRA000054000|citsae|LTT|FR
2676|FRA000077000|citsae|LVA|FR
2677|FRA000LIO000|citsae|LYS|FR
2678|FRA000074000|citsae|MCU|FR
2679|FRA000072000|citsae|MEN|FR
2680|FRA000093000|citsae|MFX|FR
2681|FRA000MPL000|citsae|MPL|FR
2682|FRA000MRS000|citsae|MRS|FR
2683|FRA000058000|citsae|MVV|FR
2684|FRA000075000|citsae|MXN|FR
2685|FRA000NCE000|citsae|NCE|FR
2686|FRA000014000|citsae|NCY|FR
2687|FRA000076000|citsae|NIT|FR
2688|FRA000059000|citsae|NVS|FR
2689|FRA000087000|citsae|OBS|FR
2690|FRA000ORR000|citsae|ORE|FR
2691|FRA000015000|citsae|PGF|FR
2692|FRA000044000|citsae|PGX|FR
2693|FRA000060000|citsae|PRP|FR
2694|FRA000016000|citsae|PUF|FR
2695|FRA000071000|citsae|RCO|FR
2696|FRA000017000|citsae|RDZ|FR
2697|FRA000092000|citsae|RHE|FR
2698|FRA000045000|citsae|RNE|FR
2699|FRA000002000|citsae|RNS|FR
2700|FRA000061000|citsae|RYN|FR
2701|FRA000083000|citsae|SBK|FR
2702|FRA000073000|citsae|SCP|FR
2703|FRA000095000|citsae|SNR|FR
2704|FRA000084000|citsae|SOZ|FR
2705|FRA000001000|citsae|SXB|FR
2706|FRA000096000|citsae|SYT|FR
2707|FRA000018000|citsae|TLN|FR
2708|FRA000097000|citsae|TNF|FR
2709|FRA000023000|citsae|UIP|FR
2710|FRA000URO000|citsae|URO|FR
2711|FRA000VAA000|citsae|VAF|FR
2712|FRA000086000|citsae|VHY|FR
2713|FRA000055000|citsae|VNE|FR
2714|FRA000085000|citsae|VTL|FR
2715|FRA000070000|citsae|ZAO|FR
2716|GAB000001000|citsae|AKE|GA
2717|GAB000002000|citsae|AWE|GA
2718|GAB000003000|citsae|BAW|GA
2719|GAB000004000|citsae|BGB|GA
2720|GAB000005000|citsae|BGP|GA
2721|GAB000006000|citsae|BMM|GA
2722|GAB000019000|citsae|FOU|GA
2723|GAB000012000|citsae|GAX|GA
2724|GAB000030000|citsae|GIM|GA
2725|GAB000020000|citsae|GKO|GA
2726|GAB000041000|citsae|IGE|GA
2727|GAB000017000|citsae|KDN|GA
2728|GAB000026000|citsae|KMD|GA
2729|GAB000013000|citsae|KOU|GA
2730|GAB000023000|citsae|LBQ|GA
2731|GAB000022000|citsae|LEO|GA
2732|GAB000021000|citsae|LTL|GA
2733|GAB000034000|citsae|MBC|GA
2734|GAB000027000|citsae|MDV|GA
2735|GAB000014000|citsae|MFF|GA
2736|GAB000025000|citsae|MGO|GA
2737|GAB000033000|citsae|MGX|GA
2738|GAB000015000|citsae|MJL|GA
2739|GAB000028000|citsae|MKB|GA
2740|GAB000024000|citsae|MKU|GA
2741|GAB000007000|citsae|MVB|GA
2742|GAB000029000|citsae|MVG|GA
2743|GAB000032000|citsae|MVX|GA
2744|GAB000008000|citsae|MYB|GA
2745|GAB000031000|citsae|MZC|GA
2746|GAB000018000|citsae|NKA|GA
2747|GAB000016000|citsae|OKN|GA
2748|GAB000009000|citsae|OMB|GA
2749|GAB000039000|citsae|OUU|GA
2750|GAB000035000|citsae|OWE|GA
2751|GAB000010000|citsae|OYE|GA
2752|GAB000011000|citsae|POG|GA
2753|GAB000036000|citsae|TCH|GA
2754|GAB000038000|citsae|WGY|GA
2755|GAB000040000|citsae|WNE|GA
2756|GAB000037000|citsae|ZKM|GA
2757|GBR000039000|citsae|ABB|GB
2758|GBRSCTABD000|citsae|ABZ|GB
2759|GBR000040000|citsae|ACI|GB
2760|GBR000041000|citsae|ADV|GB
2761|GBR000049000|citsae|ADX|GB
2762|GBR000014000|citsae|BBP|GB
2763|GBR000015000|citsae|BBS|GB
2764|GBR000016000|citsae|BEB|GB
2765|GBR000017000|citsae|BEQ|GB
2766|GBR000018000|citsae|BEX|GB
2767|GBRNIRBFS000|citsae|BFS|GB
2768|GBRENGBIR000|citsae|BHX|GB
2769|GBR000019000|citsae|BLK|GB
2770|GBR000020000|citsae|BOH|GB
2771|GBR000021000|citsae|BOL|GB
2772|GBR000084000|citsae|LON|GB
2773|GBR000022000|citsae|BRR|GB
2774|GBRENGBST000|citsae|BRS|GB
2775|GBR000023000|citsae|BUT|GB
2776|GBR000024000|citsae|BWF|GB
2777|GBR000025000|citsae|BZZ|GB
2778|GBR000026000|citsae|CAL|GB
2779|GBR000050000|citsae|CAX|GB
2780|GBRENGCAM000|citsae|CBG|GB
2781|GBRENGCEG000|citsae|CEG|GB
2782|GBR000080000|citsae|COL|GB
2783|GBR000082000|citsae|CRN|GB
2784|GBR000081000|citsae|CSA|GB
2785|GBRENGCOV000|citsae|CVT|GB
2786|GBR000004000|citsae|CWL|GB
2787|ZAF000DUN000|citsae|DND|GB
2788|GBR000061000|citsae|DOC|GB
2789|GBRSCTEDH000|citsae|EDI|GB
2790|GBRENGNGM000|citsae|NQT|GB
2791|GBR000008000|citsae|ENK|GB
2792|GBR000027000|citsae|EOI|GB
2793|GBR000068000|citsae|ESH|GB
2794|GBR000055000|citsae|EWY|GB
2795|GBRENGEXE000|citsae|EXT|GB
2796|GBR000047000|citsae|FAB|GB
2797|GBR000076000|citsae|FEA|GB
2798|GBR000072000|citsae|FFD|GB
2799|GBR000042000|citsae|FIE|GB
2800|GBR000070000|citsae|FKH|GB
2801|GBR000077000|citsae|FLH|GB
2802|GBR000078000|citsae|FOA|GB
2803|GBR000063000|citsae|FSS|GB
2804|GBR000062000|citsae|FZO|GB
2805|GBR000001000|citsae|GCI|GB
2806|GBR000009000|citsae|GLO|GB
2807|GBR000086000|citsae|GQJ|GB
2808|GBR000064000|citsae|HAW|GB
2809|FIN000HEL000|citsae|HEN|GB
2810|GBR000079000|citsae|HOY|GB
2811|GBR000010000|citsae|HRT|GB
2812|GBR000052000|citsae|HTF|GB
2813|GBR000006000|citsae|HUY|GB
2814|GBR000053000|citsae|HYC|GB
2815|GBR000043000|citsae|ILY|GB
2816|GBR000005000|citsae|INV|GB
2817|GBR000013000|citsae|IOM|GB
2818|GBR000044000|citsae|ISC|GB
2819|GBR000065000|citsae|KNF|GB
2820|GBR000045000|citsae|KOI|GB
2821|GBR000007000|citsae|LBA|GB
2822|GBR000011000|citsae|LDY|GB
2823|GBR000046000|citsae|LEQ|GB
2824|GBR000058000|citsae|LKZ|GB
2825|GBR000054000|citsae|LMO|GB
2826|GBR000085000|citsae|LPH|GB
2827|GBRENGLIV000|citsae|LPL|GB
2828|GBR000083000|citsae|LYE|GB
2829|GBR000066000|citsae|MHZ|GB
2830|GBR000002000|citsae|MME|GB
2831|GBR000028000|citsae|MSE|GB
2832|AUSNSWNTL000|citsae|NCL|GB
2833|GBR000029000|citsae|NDY|GB
2834|GBR000087000|citsae|NHT|GB
2835|GBR000012000|citsae|NQY|GB
2836|GBR000030000|citsae|NRL|GB
2837|GBR000003000|citsae|NWI|GB
2838|GBR000059000|citsae|OBN|GB
2839|GBR000067000|citsae|ODH|GB
2840|GBR000057000|citsae|OKH|GB
2841|GBR000056000|citsae|ORM|GB
2842|GBR000075000|citsae|OUK|GB
2843|GBRENGOXF000|citsae|OXF|GB
2844|GBRENGPLY000|citsae|PLH|GB
2845|GBR000048000|citsae|PME|GB
2846|GBR000031000|citsae|PPW|GB
2847|AUS0WAPER000|citsae|PSL|GB
2848|GBR000088000|citsae|PSV|GB
2849|GBR000032000|citsae|PZE|GB
2850|GBRENGCST000|citsae|QUG|GB
2851|GBR000071000|citsae|RAY|GB
2852|GBR000069000|citsae|RCS|GB
2853|CAN000LOD000|citsae|SEN|GB
2854|GBR000090000|citsae|SKL|GB
2855|GBRENGSTH000|citsae|SOU|GB
2856|GBR000034000|citsae|SOY|GB
2857|GBR000091000|citsae|SQZ|GB
2858|GBRWLSSWA000|citsae|SWS|GB
2859|GBR000035000|citsae|SYY|GB
2860|GBRENGSHE000|citsae|SZD|GB
2861|GBR000036000|citsae|TRE|GB
2862|GBR000089000|citsae|UHF|GB
2863|GBR000073000|citsae|ULL|GB
2864|GBR000094000|citsae|UNT|GB
2865|GBR000074000|citsae|UPV|GB
2866|GBR000096000|citsae|WEM|GB
2867|GBR000095000|citsae|WFD|GB
2868|GBR000093000|citsae|WHS|GB
2869|GBR000037000|citsae|WIC|GB
2870|GBR000038000|citsae|WRY|GB
2871|GBR000092000|citsae|WTN|GB
2872|GBR000060000|citsae|WXF|GB
2873|GBR000097000|citsae|YEO|GB
2874|GBR000098000|citsae|ZLX|GB
2875|GRD000001000|citsae|GND|GD
2876|GEO000002000|citsae|KUT|GE
2877|GEO000003000|citsae|SUI|GE
2878|GEO000001000|citsae|TBS|GE
2879|GUF000003000|citsae|LDX|GF
2880|GUF000002000|citsae|MPY|GF
2881|GUF000004000|citsae|OYP|GF
2882|GUF000001000|citsae|REI|GF
2883|GUF000005000|citsae|XAU|GF
2884|GHA000002000|citsae|KMS|GH
2885|GHA000003000|citsae|NYI|GH
2886|GHA000001000|citsae|TKD|GH
2887|GHA000004000|citsae|TML|GH
2888|GIB000000000|citsae|GIB|GI
2889|GRL000030000|citsae|AGM|GL
2890|GRL000014000|citsae|GOH|GL
2891|GRL000015000|citsae|JAV|GL
2892|GRL000016000|citsae|JCH|GL
2893|GRL000017000|citsae|JEG|GL
2894|GRL000018000|citsae|JFR|GL
2895|GRL000019000|citsae|JGO|GL
2896|GRL000020000|citsae|JGR|GL
2897|GRL000021000|citsae|JHS|GL
2898|GRL000022000|citsae|JJU|GL
2899|GRL000023000|citsae|JNN|GL
2900|GRL000024000|citsae|JNS|GL
2901|GRL000025000|citsae|JQA|GL
2902|GRL000031000|citsae|JRK|GL
2903|GRL000026000|citsae|JSU|GL
2904|GRL000027000|citsae|JUV|GL
2905|GRL000028000|citsae|KUS|GL
2906|GRL000029000|citsae|LLU|GL
2907|GRL000001000|citsae|NAQ|GL
2908|GRL000034000|citsae|OBY|GL
2909|GRL000002000|citsae|QCU|GL
2910|GRL000003000|citsae|QFI|GL
2911|MDV000ADD000|citsae|QGQ|GL
2912|GRL000004000|citsae|QJE|GL
2913|GRL000005000|citsae|QJI|GL
2914|GRL000006000|citsae|QMK|GL
2915|GRL000007000|citsae|QPW|GL
2916|GRL000008000|citsae|QRY|GL
2917|GRL000009000|citsae|QUP|GL
2918|GRL000010000|citsae|SFJ|GL
2919|GRL000011000|citsae|THU|GL
2920|GRL000012000|citsae|UAK|GL
2921|GBRENGYOR000|citsae|UMD|GL
2922|GRL000032000|citsae|XEO|GL
2923|GRL000033000|citsae|XEQ|GL
2924|GIN000BOK000|citsae|BKJ|GN
2925|GIN000CNK000|citsae|CKY|GN
2926|GIN000FRN000|citsae|FAA|GN
2927|GIN000004000|citsae|GII|GN
2928|GIN000KNK000|citsae|KNN|GN
2929|GIN000001000|citsae|KSI|GN
2930|GIN000LAB000|citsae|LEK|GN
2931|GIN000003000|citsae|MCA|GN
2932|GIN000NZR000|citsae|NZE|GN
2933|GIN000002000|citsae|SBI|GN
2934|GLP000001000|citsae|DSD|GP
2935|GLP000004000|citsae|GBJ|GP
2936|GLP000006000|citsae|HTB|GP
2937|GLP000005000|citsae|LSS|GP
2938|GLP000002000|citsae|PTP|GP
2939|GLP000003000|citsae|SBH|GP
2940|GLP000007000|citsae|SFC|GP
2941|GNQ000001000|citsae|BSG|GQ
2942|GRC000014000|citsae|AGQ|GR
2943|GRC000003000|citsae|AOK|GR
2944|GRC000ATH000|citsae|ATH|GR
2945|GRC000004000|citsae|AXD|GR
2946|GRC000005000|citsae|CFU|GR
2947|GRC000CHQ000|citsae|CHQ|GR
2948|GRC000006000|citsae|EFL|GR
2949|GRC000001000|citsae|GPA|GR
2950|GRC000015000|citsae|HER|GR
2951|GRC000016000|citsae|IOA|GR
2952|GRC000017000|citsae|JIK|GR
2953|GRC000018000|citsae|JKH|GR
2954|GRC000019000|citsae|JMK|GR
2955|GRC000020000|citsae|JNX|GR
2956|GRC000021000|citsae|JSH|GR
2957|GRC000022000|citsae|JSI|GR
2958|GRC000023000|citsae|JSY|GR
2959|GRC000024000|citsae|JTR|GR
2960|GRC000025000|citsae|JTY|GR
2961|GRC000026000|citsae|KGS|GR
2962|GRC000027000|citsae|KIT|GR
2963|GRC000028000|citsae|KLX|GR
2964|GRC000029000|citsae|KSJ|GR
2965|GRC000030000|citsae|KSO|GR
2966|GRC000031000|citsae|KVA|GR
2967|GRC000032000|citsae|KZI|GR
2968|GRC000033000|citsae|KZS|GR
2969|GRC000038000|citsae|LRA|GR
2970|GRC000034000|citsae|LRS|GR
2971|GRC000035000|citsae|LXS|GR
2972|GRC000036000|citsae|MJT|GR
2973|GRC000007000|citsae|MLO|GR
2974|GRC000008000|citsae|PAS|GR
2975|GRC000009000|citsae|PKH|GR
2976|GRC000010000|citsae|PVK|GR
2977|GRC000040000|citsae|PYR|GR
2978|GRC000002000|citsae|RHO|GR
2979|GRC000011000|citsae|SKU|GR
2980|GRC000012000|citsae|SMI|GR
2981|GRC000039000|citsae|SPJ|GR
2982|GRC000037000|citsae|VOL|GR
2983|GRC000013000|citsae|ZTH|GR
2984|GTM0000QZ000|citsae|AAZ|GT
2985|GTM0000QC000|citsae|AQB|GT
2986|GTM000009000|citsae|CBV|GT
2987|GTM000013000|citsae|CIQ|GT
2988|GTM000007000|citsae|CMM|GT
2989|GTM000008000|citsae|CTF|GT
2990|GTM000006000|citsae|DON|GT
2991|GTM000003000|citsae|ENJ|GT
2992|GTM000001000|citsae|FRS|GT
2993|GTM000000000|citsae|GUA|GT
2994|GTM0000HU000|citsae|HUG|GT
2995|GTM000002000|citsae|LCF|GT
2996|GTM000011000|citsae|LOX|GT
2997|GTM000004000|citsae|PBR|GT
2998|GTM000012000|citsae|PKJ|GT
2999|GTM000005000|citsae|PON|GT
3000|GTM0000RE000|citsae|RER|GT
3001|GTM000010000|citsae|RUV|GT
3002|GTM000014000|citsae|UAX|GT
3003|GNB000002000|citsae|OXB|GW
3004|GUY000001000|citsae|BCG|GY
3005|GUY000002000|citsae|BMJ|GY
3006|GUY000026000|citsae|EKE|GY
3007|GUY000003000|citsae|GFO|GY
3008|GUY000027000|citsae|IMB|GY
3009|GUY000011000|citsae|KAI|GY
3010|GUY000009000|citsae|KAR|GY
3011|GUY000013000|citsae|KKG|GY
3012|GUY000014000|citsae|KPG|GY
3013|GUY000008000|citsae|KRG|GY
3014|GUY000007000|citsae|KRM|GY
3015|GUY000010000|citsae|KTO|GY
3016|GUY000015000|citsae|LTM|GY
3017|GUY000016000|citsae|LUB|GY
3018|TUN0000MH000|citsae|MHA|GY
3019|GUY000018000|citsae|MWJ|GY
3020|GUY000020000|citsae|MYM|GY
3021|GUY000004000|citsae|NAI|GY
3022|GUY000005000|citsae|OGL|GY
3023|GUY000006000|citsae|ORJ|GY
3024|GUY000023000|citsae|PIQ|GY
3025|GUY000012000|citsae|PKM|GY
3026|GUY000021000|citsae|PMT|GY
3027|GUY000022000|citsae|PRR|GY
3028|GUY000024000|citsae|SDC|GY
3029|GUY000025000|citsae|SKM|GY
3030|GUY000017000|citsae|USI|GY
3031|GUY000019000|citsae|VEG|GY
3032|CHN081000000|citsae|HKG|HK
3033|HND000007000|citsae|AHS|HN
3034|HND000001000|citsae|BHG|HN
3035|HND000015000|citsae|CAA|HN
3036|HND000017000|citsae|CDD|HN
3037|HND000016000|citsae|CYL|HN
3038|HND000013000|citsae|EDQ|HN
3039|HND000010000|citsae|GAC|HN
3040|HND000008000|citsae|GJA|HN
3041|HND000025000|citsae|IRN|HN
3042|HND000011000|citsae|JUT|HN
3043|HND000009000|citsae|LCE|HN
3044|HND000018000|citsae|LEZ|HN
3045|HND000019000|citsae|LLH|HN
3046|CRI00000L000|citsae|LMH|HN
3047|SLV0000UN000|citsae|LUI|HN
3048|HND000020000|citsae|MRJ|HN
3049|HND000014000|citsae|OAN|HN
3050|HND0000YO000|citsae|ORO|HN
3051|HND000002000|citsae|PCH|HN
3052|HND000003000|citsae|PEU|HN
3053|HND000004000|citsae|RTB|HN
3054|HND0000CP000|citsae|RUY|HN
3055|HND000005000|citsae|SAP|HN
3056|HND000022000|citsae|SCD|HN
3057|HND000021000|citsae|SDH|HN
3058|HND000024000|citsae|TCF|HN
3059|HND000023000|citsae|TEA|HN
3060|HND000006000|citsae|TJI|HN
3061|HND000012000|citsae|UII|HN
3062|HND0000CM000|citsae|XPL|HN
3063|HRV000023000|citsae|BWK|HR
3064|HRV000022000|citsae|DBV|HR
3065|HRV000027000|citsae|LSZ|HR
3066|HRV000024000|citsae|OSI|HR
3067|HRV000025000|citsae|PUY|HR
3068|HRV000026000|citsae|RJK|HR
3069|HRV000013000|citsae|ZAD|HR
3070|HRV000001000|citsae|ZAG|HR
3071|HTI000001000|citsae|CAP|HT
3072|HTI000005000|citsae|CYA|HT
3073|HTI000004000|citsae|JAK|HT
3074|HTI000003000|citsae|JEE|HT
3075|HTI000002000|citsae|PAX|HT
3076|HUN0000BU000|citsae|BUD|HU
3077|HUN000002000|citsae|MCQ|HU
3078|HUN000003000|citsae|SOB|HU
3079|IDN000060000|citsae|AAS|ID
3080|IDN000061000|citsae|ABU|ID
3081|IDN000062000|citsae|AEG|ID
3082|CHN033005023|citsae|AGD|ID
3083|IDN000063000|citsae|AHI|ID
3084|IDN000013000|citsae|AKQ|ID
3085|IDN000071000|citsae|AMI|ID
3086|IDN000014000|citsae|AMQ|ID
3087|IDN000015000|citsae|ARD|ID
3088|IDN000016000|citsae|ARJ|ID
3089|IDN000017000|citsae|AUT|ID
3090|IDN000018000|citsae|AYW|ID
3091|IDN000020000|citsae|BDJ|ID
3092|IDN000001000|citsae|BDO|ID
3093|IDN000021000|citsae|BEJ|ID
3094|IDN000022000|citsae|BIK|ID
3095|IDN000023000|citsae|BJG|ID
3096|IDN000024000|citsae|BJK|ID
3097|IDN000025000|citsae|BJW|ID
3098|IDN000026000|citsae|BKS|ID
3099|IDN000027000|citsae|BMU|ID
3100|IDN000004000|citsae|BPN|ID
3101|IDN000012000|citsae|BTH|ID
3102|IDN000028000|citsae|BTJ|ID
3103|IDN000029000|citsae|BTW|ID
3104|IDN000030000|citsae|BUI|ID
3105|IDN000031000|citsae|BUW|ID
3106|IDN000032000|citsae|BXB|ID
3107|IDN000033000|citsae|BXD|ID
3108|IDN000034000|citsae|BXM|ID
3109|IDN000035000|citsae|BXT|ID
3110|IDN000036000|citsae|BYQ|ID
3111|IDN000078000|citsae|CBN|ID
3112|IDN0000JK000|citsae|JKT|ID
3113|IDN000076000|citsae|CPF|ID
3114|IDN000077000|citsae|CXP|ID
3115|IDN0000JA000|citsae|DJB|ID
3116|IDN000037000|citsae|DJJ|ID
3117|IDN000118000|citsae|DOB|ID
3118|IDN000115000|citsae|DRH|ID
3119|IDN000038000|citsae|DTD|ID
3120|IDN000079000|citsae|DUM|ID
3121|IDN000105000|citsae|ELR|ID
3122|CHN044018081|citsae|ENE|ID
3123|IDN000193000|citsae|EWE|ID
3124|IDN000119000|citsae|EWI|ID
3125|IDN000101000|citsae|FKQ|ID
3126|IDN000156000|citsae|FOO|ID
3127|IDN000124000|citsae|GAV|ID
3128|IDN000072000|citsae|GEB|ID
3129|IDN000125000|citsae|GLX|ID
3130|IDN000104000|citsae|GNS|ID
3131|IDN000074000|citsae|GTO|ID
3132|IDN000190000|citsae|ILA|ID
3133|IDN000192000|citsae|INX|ID
3134|IDN000191000|citsae|IUL|ID
3135|IDN000002000|citsae|JOG|ID
3136|IDN000102000|citsae|KAZ|ID
3137|IDN000126000|citsae|KBF|ID
3138|IDN000095000|citsae|KBU|ID
3139|IDN000130000|citsae|KBX|ID
3140|IDN000127000|citsae|KCD|ID
3141|IDN000133000|citsae|KCI|ID
3142|IDN000064000|citsae|KDI|ID
3143|IDN000132000|citsae|KEI|ID
3144|IDN000128000|citsae|KEQ|ID
3145|MYS0JHKLA000|citsae|KLQ|ID
3146|IDN000123000|citsae|KMM|ID
3147|IDN000094000|citsae|KNG|ID
3148|IDN000120000|citsae|KOD|ID
3149|IDN000065000|citsae|KOE|ID
3150|IDN000131000|citsae|KOX|ID
3151|IDN000121000|citsae|KRC|ID
3152|IDN000066000|citsae|KTG|ID
3153|IDN000080000|citsae|KWB|ID
3154|IDN000091000|citsae|LAH|ID
3155|IDN000067000|citsae|LBJ|ID
3156|IDN000068000|citsae|LBW|ID
3157|IDN000135000|citsae|LHI|ID
3158|IDN000153000|citsae|LII|ID
3159|IDN000134000|citsae|LKA|ID
3160|IDN000129000|citsae|LLN|ID
3161|IDN000069000|citsae|LPU|ID
3162|IDN000099000|citsae|LSW|ID
3163|IDN000122000|citsae|LSX|ID
3164|IDN000098000|citsae|LUV|ID
3165|IDN000092000|citsae|LUW|ID
3166|IDN000138000|citsae|LWE|ID
3167|IDN000140000|citsae|LYK|ID
3168|IDN000147000|citsae|MAL|ID
3169|IDN000005000|citsae|MDC|ID
3170|IDN000148000|citsae|MDP|ID
3171|IDN000093000|citsae|MEQ|ID
3172|IDN000006000|citsae|MES|ID
3173|IDN000090000|citsae|MJU|ID
3174|IDN000070000|citsae|MKQ|ID
3175|IDN000081000|citsae|MKW|ID
3176|IDN000073000|citsae|MLG|ID
3177|IDN000088000|citsae|MNA|ID
3178|IDN000039000|citsae|MOF|ID
3179|IDN000152000|citsae|MPC|ID
3180|IDN000143000|citsae|MPT|ID
3181|IDN000144000|citsae|MSI|ID
3182|IDN000155000|citsae|MUF|ID
3183|IDN000146000|citsae|MWK|ID
3184|IDN000145000|citsae|MXB|ID
3185|IDN000109000|citsae|NAF|ID
3186|IDN000003000|citsae|NAH|ID
3187|IDN000158000|citsae|NAM|ID
3188|IDN000096000|citsae|NBX|ID
3189|IDN000110000|citsae|NDA|ID
3190|IDN000188000|citsae|NKD|ID
3191|IDN000040000|citsae|NNX|ID
3192|IDN000157000|citsae|NPO|ID
3193|IDN000159000|citsae|NRE|ID
3194|IDN000112000|citsae|NTI|ID
3195|IDN000103000|citsae|NTX|ID
3196|IDN000106000|citsae|OBD|ID
3197|IDN000160000|citsae|OEC|ID
3198|IDN000108000|citsae|OKL|ID
3199|IDN000107000|citsae|OKQ|ID
3200|IDN000149000|citsae|ONI|ID
3201|IDN000150000|citsae|OTI|ID
3202|IDN000163000|citsae|PCB|ID
3203|CHN042028023|citsae|PDG|ID
3204|IDN000164000|citsae|PDO|ID
3205|IDN000041000|citsae|PGK|ID
3206|IDN000162000|citsae|PKN|ID
3207|IDN000042000|citsae|PKU|ID
3208|IDN000043000|citsae|PKY|ID
3209|IDN000009000|citsae|PLM|ID
3210|IDN000044000|citsae|PLW|ID
3211|IDN000007000|citsae|PNK|ID
3212|IDN000111000|citsae|PPJ|ID
3213|IDN000161000|citsae|PPR|ID
3214|IDN000097000|citsae|PSJ|ID
3215|IDN000045000|citsae|PSU|ID
3216|IDN000089000|citsae|PUM|ID
3217|IDN000082000|citsae|PWL|ID
3218|IDN000154000|citsae|RAQ|ID
3219|IDN000151000|citsae|RDE|ID
3220|IDN000137000|citsae|RGT|ID
3221|IDN000142000|citsae|RKI|ID
3222|IDN000136000|citsae|RSK|ID
3223|IDN000139000|citsae|RTG|ID
3224|IDN000141000|citsae|RTI|ID
3225|IDN000194000|citsae|RUF|ID
3226|IDN000167000|citsae|SAU|ID
3227|IDN000172000|citsae|SBG|ID
3228|IDN000171000|citsae|SEH|ID
3229|IDN000173000|citsae|SEQ|ID
3230|IDN000169000|citsae|SGQ|ID
3231|IDN000189000|citsae|SIQ|ID
3232|IDN000083000|citsae|SIW|ID
3233|IDN000046000|citsae|SMQ|ID
3234|IDN000010000|citsae|SOC|ID
3235|IDN000047000|citsae|SOQ|ID
3236|IDN000048000|citsae|SQG|ID
3237|IDN000166000|citsae|SQN|ID
3238|IDN000176000|citsae|SQR|ID
3239|IDN000011000|citsae|SRG|ID
3240|IDN000049000|citsae|SRI|ID
3241|CHN037008031|citsae|SUB|ID
3242|IDN000087000|citsae|SUP|ID
3243|IDN000050000|citsae|SWQ|ID
3244|IDN000175000|citsae|SXK|ID
3245|IDN000178000|citsae|TAX|ID
3246|IDN000182000|citsae|TBM|ID
3247|IDN000051000|citsae|TIM|ID
3248|IDN000116000|citsae|TJB|ID
3249|IDN000052000|citsae|TJG|ID
3250|IDN000053000|citsae|TJQ|ID
3251|IDN000054000|citsae|TJS|ID
3252|IDN000055000|citsae|TKG|ID
3253|IDN000183000|citsae|TLI|ID
3254|IDN000056000|citsae|TMC|ID
3255|IDN000177000|citsae|TMH|ID
3256|IDN000181000|citsae|TMY|ID
3257|IDN000179000|citsae|TNB|ID
3258|IDN000100000|citsae|TNJ|ID
3259|IDN000114000|citsae|TPK|ID
3260|IDN000057000|citsae|TRK|ID
3261|IDN000117000|citsae|TSX|ID
3262|IDN000085000|citsae|TSY|ID
3263|IDN000075000|citsae|TTE|ID
3264|IDN000084000|citsae|TTR|ID
3265|IDN000180000|citsae|TXM|ID
3266|IDN000187000|citsae|UBR|ID
3267|IDN000195000|citsae|UGU|ID
3268|IDN000113000|citsae|UOL|ID
3269|IDN000058000|citsae|UPG|ID
3270|IDN000185000|citsae|WAR|ID
3271|AUS000513000|citsae|WBA|ID
3272|IDN000184000|citsae|WET|ID
3273|IDN000059000|citsae|WGP|ID
3274|IDN000086000|citsae|WMX|ID
