id|airport_code|code
7669|SYE|YEM0000SD000
7670|SBF|AFG000016000
7671|SRH|TCD000015000
7672|SDB|ZAF000055000
7673|SAS|USAAP1401000
7674|SJX|BLZ000013000
7675|YSD|CAN000388000
7676|SVY|SLB000033000
7677|SAD|USAAP1402000
7678|SAG|USAAP1403000
7679|SGW|USAAP1404000
7680|SGJ|PNG000298000
7681|CKT|IRN000061000
7682|SAA|USAAP0367000
7683|WSF|USAAP1405000
7684|SLT|USAAP1406000
7685|LMB|MWI000011000
7686|YZG|CAN000389000
7687|SQT|PNG000299000
7688|YSN|CAN000390000
7689|ZRM|IDN000165000
7690|UMM|USAAP1407000
7691|OLN|ARG000059000
7692|ZMM|ESP000ZMR000
7693|FSU|USAAP1408000
7694|NEU|LAO000007000
7695|SQN|IDN000166000
7696|APZ|ARG000060000
7697|AZT|COL000132000
7698|SMH|PNG000300000
7699|AQS|FJI000024000
7700|SAZ|LBR000007000
7701|RZS|PAK000040000
7702|SVF|BEN000004000
7703|SVT|BWA000012000
7704|SAU|IDN000167000
7705|SWN|PAK000041000
7706|LEU|ESP000024000
7707|YSA|CAN000391000
7708|SDT|PAK000042000
7709|SDX|USAAP1409000
7710|SRK|SLE000007000
7711|PKW|BWA000013000
7712|CRR|ARG000061000
7713|ZRI|IDN000168000
7714|SMB|CHL000035000
7715|TTH|OMN000009000
7716|ZMD|BRA000236000
7717|SHZ|LSO000006000
7718|ZKM|GAB000037000
7719|UOS|USAAP1410000
7720|SJQ|ZMB000015000
7721|SIK|USAAP1411000
7722|TYG|AUS000488000
7723|VJB|MOZ000032000
7724|SIS|ZAF000056000
7725|TYT|URY000005000
7726|SUK|KOR042SUK000
7727|SDC|GUY000024000
7728|SRM|AUS000489000
7729|NDS|AUS000490000
7730|KSR|USAAP1412000
7731|FEB|NPL000035000
7732|SGK|PNG000301000
7733|SGQ|IDN000169000
7734|YSI|CAN000392000
7735|CMP|BRA000237000
7736|SRO|COL000133000
7737|XSE|BFA000020000
7738|SBC|PNG000302000
7739|WIK|NZL000049000
7740|SHK|LSO000007000
7741|SKQ|LSO000008000
7742|SKH|NPL000036000
7743|SQV|USAAP1413000
7744|SEU|TZA000013000
7745|BSE|MYS000037000
7746|SOK|LSO000009000
7747|THP|USAAP1414000
7748|SXG|ZMB000016000
7749|SPV|PNG000303000
7750|SYW|PAK000043000
7751|NTY|ZAF000057000
7752|ZEG|IDN000170000
7753|SEH|IDN000171000
7754|CWS|USAAP1415000
7755|ENL|USAAP1416000
7756|YCE|CAN000393000
7757|SBV|MYS0SB000000
7758|SPE|MYS000038000
7759|MIT|USAAP1417000
7760|SBG|IDN000172000
7761|SIV|USAAP1418000
7762|YLD|CAN000394000
7763|UHF|GBR000089000
7764|CZB|BRA000238000
7765|WAP|CHL000036000
7766|WCR|USAAP1419000
7767|AXE|BRA000239000
7768|HCB|USAAP1420000
7769|TGS|MOZ000033000
7770|SSE|IND000104000
7771|CET|FRA000094000
7772|SWB|AUS000491000
7773|SHQ|AUS000492000
7774|SGA|AFG000017000
7775|SNV|VEN000046000
7776|ANT|AUT000005000
7777|SBL|JAM000ANN000
7778|SQB|JAM000ANN000
7779|SBB|VEN000047000
7780|SBD|USAAP1421000
7781|SBT|USAAP1421000
7782|PSH|DEU000063000
7783|SRJ|BOL000023000
7784|NBL|PAN000024000
7785|CXI|CXR000000000
7786|SFV|BRA000240000
7787|SFR|COL000134000
7788|SXO|BRA000241000
7789|SFX|VEN000048000
7790|SNF|VEN000049000
7791|SSD|COL000135000
7792|SFC|GLP000007000
7793|SJV|BOL000024000
7794|SJA|ARG000UAQ000
7795|WSJ|USA0UTWSJ000
7796|SJR|COL000136000
7797|PJS|USAAP1422000
7798|SNJ|CUB000026000
7799|ULA|ARG000062000
7800|SJB|BOL000025000
7801|SJL|BRA000242000
7802|SNQ|MEX000051000
7803|NTC|MOZ000034000
7804|NCR|NIC000005000
7805|SCA|COL000137000
7806|YCM|CAN000395000
7807|SCY|ECU000018000
7808|RZA|BOL000SRZ000
7809|SCZ|SLB000034000
7810|SRD|BOL000026000
7811|LDX|GUF000003000
7812|XLS|SEN0000SL000
7813|SQE|COL000138000
7814|UAC|MEX000052000
7815|SRL|MEX000053000
7816|SSL|COL000139000
7817|SDH|HND000021000
7818|SRA|ARG000RSA000
7819|SSO|BRA000243000
7820|MQK|BOL000027000
7821|CCE|PER0000SM000
7822|JSM|ARG000063000
7823|SRS|GTM0000SM000
7824|XSM|USAAP1423000
7825|STQ|USAAP1423000
7826|SMC|COL000140000
7827|SMG|PER000023000
7828|SQX|BRA000244000
7829|NMG|SLV0000SM000
7830|SNR|FRA000095000
7831|SJG|COL000141000
7832|NPU|COL000142000
7833|YGV|CAN000396000
7834|OYP|GUF000004000
7835|YJN|CAN000397000
7836|SVV|VEN000050000
7837|GMZ|ESP000025000
7838|USS|CUB000007000
7839|SST|ARG000064000
7840|STZ|BRA000245000
7841|CTQ|USAAP1424000
7842|TOO|CRI000021000
7843|SYT|FRA000096000
7844|SGM|MEX000054000
7845|SQS|BLZ000014000
7846|SNM|BOL000028000
7847|IDO|BRA000246000
7848|JOH|ZAF000058000
7849|SJN|USA0NYSJN000
7850|OKT|RUS000077000
7851|SPT|MYS000039000
7852|STF|AUS000493000
7853|YSH|CAN000398000
7854|SHU|AUS000494000
7855|SEQ|IDN000173000
7856|SYS|KOR048SYS000
7857|SPM|DEU000064000
7858|SKW|USAAP1425000
7859|SMP|SWE0000AB000
7860|SYK|ISL000031000
7861|SKI|DZA000SKI000
7862|SKL|GBR000090000
7863|SKM|GUY000025000
7864|SQZ|GBR000091000
7865|FSK|USAAP1426000
7866|SCB|USAAP1427000
7867|CMS|SOM000020000
7868|KRQ|UKR000025000
7869|SMW|MAR000014000
7870|SNB|AUS000495000
7871|YFJ|CAN000399000
7872|SVW|USAAP1428000
7873|RTL|USAAP1429000
7874|SCG|AUS000496000
7875|KSV|AUS000497000
7876|ZVG|AUS000497000
7877|SQP|AUS000498000
7878|SYN|USAAP1430000
7879|TYM|BHS000029000
7880|STA|DNK000015000
7881|STH|AUS000499000
7882|SQI|USA0ILSTK000
7883|SWT|RUS000078000
7884|WSB|USAAP1431000
7885|ZST|CAN000400000
7886|SSW|USAAP1432000
7887|SSK|AUS000500000
7888|MMN|USAAP0613000
7889|SMZ|SUR000008000
7890|SYG|NOR000072000
7891|DTH|USAAP1433000
7892|SUT|TZA000014000
7893|SDW|BGD000008000
7894|SGX|TZA000015000
7895|SBE|PNG000304000
7896|DWB|MDG000053000
7897|SXN|BWA000014000
7898|UAI|IDN000174000
7899|SOE|COG000021000
7900|SUY|ISL000032000
7901|ULE|PNG000305000
7902|XAU|GUF000005000
7903|SEK|MAR000015000
7904|SKC|PNG000306000
7905|SUQ|ECU000019000
7906|SCD|HND000022000
7907|SLF|SAU000023000
7908|SUZ|PNG000307000
7909|SXW|PNG000308000
7910|SXK|IDN000175000
7911|NYI|GHA000003000
7912|CSZ|ARG000065000
7913|SWM|BRA000247000
7914|PXR|THA000032000
7915|SOL|USAAP1434000
7916|SLJ|USAAP1434000
7917|SOT|FIN000018000
7918|SXU|ETH000051000
7919|SLI|ZMB000017000
7920|SOA|VNM000025000
7921|SQF|COL000143000
7922|SOH|COL000144000
7923|SQR|IDN000176000
7924|SRT|UGA000005000
7925|CSH|RUS000079000
7926|SPH|PNG000309000
7927|JMC|USAAP1435000
7928|SZA|AGO000028000
7929|THB|LSO000010000
7930|TBV|MHL000031000
7931|TBA|PNG000310000
7932|TBF|KIR000016000
7933|TTM|COL000145000
7934|HNE|USAAP1436000
7935|TNV|KIR000017000
7936|TBH|PHL000061000
7937|TEK|USAAP1437000
7938|TLB|PAK000044000
7939|TFY|MAR000016000
7940|TLK|ISL000033000
7941|TTC|CHL000037000
7942|GSL|CAN000401000
7943|TFT|PAK000045000
7944|TGB|PHL000062000
7945|TGL|PNG000311000
7946|THH|NZL000050000
7947|TCM|USA0WATTW000
7948|TIW|USA0WATTW000
7949|GRF|USA0WATTW000
7950|TKR|BGD000009000
7951|TKH|THA000118000
7952|TAQ|AUS000501000
7953|TJN|PYF000038000
7954|TAW|URY000TAW000
7955|XTR|AUS000502000
7956|TBQ|PNG000312000
7957|TRJ|PNG000313000
7958|TMH|IDN000177000
7959|TAA|SLB000035000
7960|TPC|ECU000020000
7961|TLW|PNG000314000
7962|TRQ|BRA000248000
7963|TAX|IDN000178000
7964|TQN|AFG000018000
7965|XTO|AUS000503000
7966|TML|GHA000004000
7967|TMN|KIR000018000
7968|TSL|MEX000055000
7969|TNB|IDN000179000
7970|TSG|USAAP1438000
7971|TPO|USAAP1439000
7972|TDV|MDG000054000
7973|CDI|BRA000249000
7974|TPT|LBR000008000
7975|TPI|PNG000315000
7976|TGE|USAAP1440000
7977|TSK|PNG000316000
7978|YTU|CAN000402000
7979|TKV|PYF000039000
7980|THZ|NER000THZ000
7981|TWY|NER000THZ000
7982|ZTS|CAN000403000
7983|XEQ|GRL000033000
7984|TDJ|DJI000004000
7985|VEX|USAAP1441000
7986|TBL|AUS000504000
7987|TNQ|KIR000019000
7988|TWE|USAAP0387000
7989|RZP|PHL000063000
7990|TEH|USAAP1442000
7991|TSI|PNG000317000
7992|TXR|AUS000505000
7993|TUD|SEN0000TA000
7994|TMQ|BFA000021000
7995|THT|MRT000018000
7996|TDT|ZAF000059000
7997|TGT|TZA0000TN000
7998|TJV|IND000105000
7999|THM|USAAP1443000
8000|TAU|COL000146000
8001|TUT|PNG000318000
8002|OMY|KHM000007000
8003|TDN|AUS000506000
8004|TEF|AUS000507000
8005|TKW|PNG000319000
8006|TEA|HND000023000
8007|TEO|PNG000320000
8008|TCY|NAM000029000
8009|YBQ|CAN000404000
8010|HUF|USAAP1444000
8011|OYO|ARG000066000
8012|TQS|COL000147000
8013|MJI|LBY000015000
8014|TLF|USAAP1445000
8015|YTX|CAN000405000
8016|TDA|COL000148000
8017|TEL|MYS000040000
8018|TRX|CAN000214000
8019|TRH|USAAP1446000
8020|TKO|LSO000011000
8021|TOI|USAAP1447000
8022|TRM|USAAP1448000
8023|TXM|IDN000180000
8024|YZW|CAN000406000
8025|TTI|PYF000040000
8026|TCN|MEX000TCN000
8027|TEI|IND000106000
8028|TYD|RUS000080000
8029|DHI|NPL000037000
8030|TEG|BFA000022000
8031|TMY|IDN000181000
8032|TYE|USAAP1449000
8033|TIB|COL000149000
8034|TYB|AUS000508000
8035|TFB|PNG000321000
8036|TPU|NPL000038000
8037|TJC|PAN000025000
8038|TKC|CMR000019000
8039|YTD|CAN000407000
8040|TIO|MMR000037000
8041|TBE|PNG000322000
8042|TBD|COL000150000
8043|TIC|MHL000032000
8044|TPN|ECU000021000
8045|THI|MRT000019000
8046|TMD|MRT000020000
8047|TBK|AUS000509000
8048|TCK|PNG000323000
8049|TEY|ISL000034000
8050|TIG|PNG000324000
8051|TRR|LKA000TRR000
8052|TNS|CAN000408000
8053|TUW|PAN000026000
8054|TUA|ECU000022000
8055|ELT|EGY000018000
8056|TUQ|BFA000023000
8057|WNC|USAAP1450000
8058|TUZ|LVA000TUK000
8059|TLG|SLB000036000
8060|ZTA|PYF000041000
8061|ULQ|COL000151000
8062|YTK|CAN000409000
8063|TMO|VEN000051000
8064|TLP|PNG000325000
8065|TUJ|ETH000052000
8066|TBM|IDN000182000
8067|TUX|CAN000410000
8068|TPX|PYF000042000
8069|TNF|FRA000097000
8070|CRZ|TKM000001000
8071|KRW|TKM000002000
8072|TYP|AUS000510000
8073|TLO|PNG000326000
8074|TKI|USAAP1451000
8075|GFB|USAAP1452000
8076|TCF|HND000024000
8077|TKZ|NZL000051000
8078|TOQ|CHL000038000
8079|TOA|USAAP1453000
8080|TCJ|PNG000327000
8081|TLI|IDN000183000
8082|TOR|USAAP1454000
8083|TOK|PNG000328000
8084|TRY|UGA000TOR000
8085|TON|PNG000329000
8086|TNZ|MNG000018000
8087|TOT|SUR000009000
8088|TWP|AUS000511000
8089|TEW|IRN000062000
8090|WAB|PNG000330000
8091|WAO|PNG000331000
8092|WBC|PNG000332000
8093|ODA|CAF000019000
8094|DNI|SDN000020000
8095|WDA|YEM000015000
8096|WTT|PNG000333000
8097|VLE|USAAP1455000
8098|WRA|ETH000053000
8099|YOY|CAN000411000
8100|PWR|USAAP1456000
8101|WAN|AUS000512000
8102|WGU|PNG000334000
8103|WGY|GAB000038000
8104|WET|IDN000184000
8105|UAX|GTM000014000
8106|WBA|AUS000513000
8107|AGI|SUR000010000
8108|HDH|USAAP1457000
8109|WJR|KEN000WJR000
8110|WAC|CAF0000UK000
8111|KAY|FJI000025000
8112|CEO|AGO000029000
8113|WKN|PNG000335000
8114|WKB|AUS000514000
8115|WRW|AUS000515000
8116|WGC|IND000107000
8117|VAF|FRA000VAA000
8118|VAC|DEU000065000
8119|WAR|IDN000185000
8120|VLO|USAAP1458000
8121|WAF|PAK000046000
8122|VBV|FJI000026000
8123|WNU|PNG000336000
8124|WBM|PNG000337000
8125|WSP|NIC000006000
8126|WSA|PNG000338000
8127|WUM|PNG000339000
8128|VAU|FJI000027000
8129|VTF|FJI000028000
8130|VAT|MDG000055000
8131|WAJ|PNG000340000
8132|OUG|BFA000024000
8133|HHI|USAAP1459000
8134|WSR|IDN000186000
8135|VHZ|PYF000043000
8136|WSO|SUR000011000
8137|WKL|USAAP1460000
8138|WKI|ZWE000008000
8139|HWN|ZWE000009000
8140|VND|MDG000056000
8141|OUU|GAB000039000
8142|VNR|AUS000516000
8143|WON|AUS000517000
8144|WIO|AUS000518000
8145|WHL|AUS000519000
8146|WPM|PNG000341000
8147|EPG|USAAP1461000
8148|UGO|AGO000UIG000
8149|ISS|USAAP1462000
8150|WIT|AUS000520000
8151|WIU|PNG000342000
8152|WEW|AUS000521000
8153|EBS|USAAP1463000
8154|VNG|LAO000008000
8155|UWA|USA0COVAC000
8156|LWL|USAAP1464000
8157|WAV|AUS000522000
8158|HUG|GTM0000HU000
8159|VIA|BRA000250000
8160|ZIC|AUSVIC000000
8161|QVL|NGA000017000
8162|VCD|AUS000523000
8163|VCV|USAAP1465000
8164|EWD|USAAP1466000
8165|WEL|ZAF000060000
8166|OHR|DEU000066000
8167|VIQ|TLS0000VI000
8168|WRZ|LKA000008000
8169|VGS|ARG000067000
8170|WEP|PNG000343000
8171|WES|LBR000009000
8172|VIH|USAAP1467000
8173|VCB|USAAP1468000
8174|WND|AUS000524000
8175|INK|USAAP1469000
8176|HSP|USAAP1470000
8177|WOE|NLD000012000
8178|GIF|USAAP1471000
8179|OTV|SLB000037000
8180|WTN|GBR000092000
8181|WOK|VEN000052000
8182|WDN|USAAP1472000
8183|WLC|AUS000525000
8184|ARG|USAAP1473000
8185|WHS|GBR000093000
8186|VOH|MDG000057000
8187|UKN|USAAP1474000
8188|WAU|AUS000526000
8189|UGN|USAAP1475000
8190|WNE|GAB000040000
8191|WLA|AUS000527000
8192|RRT|USAAP1476000
8193|WLL|AUS000528000
8194|WOI|LBR000010000
8195|WOA|PNG000344000
8196|YQH|CAN000412000
8197|WTP|PNG000345000
8198|VOI|LBR000011000
8199|UBR|IDN000187000
8200|ODD|AUS000529000
8201|WWI|AUS000530000
8202|UDA|AUS000531000
8203|UNC|COL000152000
8204|UNT|GBR000094000
8205|URN|AFG000019000
8206|UHE|CZE000006000
8207|URR|COL000153000
8208|URM|VEN000053000
8209|URI|COL000154000
8210|ULI|FSM000004000
8211|URB|BRA000251000
8212|ULX|ZAF000061000
8213|URZ|AFG000020000
8214|URU|PNG000346000
8215|HUC|PRI000008000
8216|PPD|PRI000008000
8217|UMC|PNG000347000
8218|OUM|TCD000016000
8219|UMB|USAAP1477000
8220|UNS|USAAP1477000
8221|UGT|MNG000019000
8222|UPL|CRI000022000
8223|UPR|PNG000348000
8224|UZC|SCG000002000
8225|USL|AUS000532000
8226|OSN|KOR049OSN000
8227|UKX|RUS000081000
8228|UTU|PAN000027000
8229|WUV|PNG000349000
8230|USO|PNG000350000
8231|FIV|USAAP1478000
8232|WFD|GBR000095000
8233|WOG|AUS000533000
8234|WOD|USAAP1479000
8235|WOO|USAAP1480000
8236|WUD|AUS000534000
8237|UMR|AUS000535000
8238|FOK|USAAP1481000
8239|TDR|AUS000536000
8240|SQK|EGY000019000
8241|BFW|DZA000019000
8242|CFG|CUB000006000
8243|SYV|USAAP1482000
8244|VKW|USAAP1483000
8245|XPU|USAAP1484000
8246|SMY|SEN000006000
8247|CIM|COL000155000
8248|WEM|GBR000096000
8249|NKD|IDN000188000
8250|OES|ARG000068000
8251|SIU|NIC000007000
8252|ICI|FJI000029000
8253|SXA|PNG000351000
8254|SSS|PNG000352000
8255|SQQ|LTU000001000
8256|HLC|USAAP1485000
8257|SYJ|IRN000063000
8258|KBB|AUS000537000
8259|HLL|AUS000538000
8260|HIO|USAAP1486000
8261|SYF|CAN000413000
8262|SSP|AUS000539000
8263|YSX|CAN000414000
8264|NSY|ITA000027000
8265|SZJ|CUB000027000
8266|SZY|POL000003000
8267|SWV|PAK000047000
8268|HHZ|PYF000044000
8269|SIL|PNG000353000
8270|SXI|IRN000064000
8271|SWR|PNG000354000
8272|KRE|BDI000002000
8273|YLO|USA0HIITO000
8274|IMK|NPL000039000
8275|VPY|MOZ000035000
8276|SIM|PNG000355000
8277|NIS|PNG000356000
8278|SMU|USAAP1487000
8279|SIZ|PNG000357000
8280|HAT|AUS000540000
8281|PGI|AGO000030000
8282|SWE|PNG000358000
8283|SXY|USA0FLSNY000
8284|XSO|PHL000064000
8285|SBQ|PAK000048000
8286|SIB|COG000022000
8287|SEF|USAAP1488000
8288|SVK|BLZ000015000
8289|SIH|NPL000040000
8290|GII|GIN000004000
8291|KSS|MLI0000SK000
8292|ICO|PHL000065000
8293|SNI|LBR0000SI000
8294|XSA|LBR0000SI000
8295|SKJ|USAAP1489000
8296|SSV|PHL000066000
8297|SHI|JPN000112000
8298|SKR|ETH000054000
8299|SGP|AUS000541000
8300|SWX|BWA000015000
8301|GSQ|EGY000020000
8302|YHG|CAN000CHA000
8303|ZQS|CAN000415000
8304|ZHM|BGD000010000
8305|SYH|NPL000041000
8306|XGN|AGO000031000
8307|LYB|CYM000002000
8308|PNX|USAAP1490000
8309|SGV|ARG000069000
8310|FSN|USAAP1491000
8311|SYC|PER000024000
8312|CEH|MWI000012000
8313|SYA|USAAP1492000
8314|XIG|BRA000252000
8315|SGB|PNG000359000
8316|YPI|CAN000416000
8317|INE|MOZ000036000
8318|HIM|LKA000009000
8319|SXX|BRA000253000
8320|HNK|AUS000542000
8321|ULM|USAAP1493000
8322|NVP|BRA000254000
8323|NCN|USAAP1494000
8324|NHF|SDN000021000
8325|NVG|NIC000008000
8326|SIQ|IDN000189000
8327|IHA|JPN000113000
8328|NCG|MEX000056000
8329|NMP|AUS000543000
8330|ICK|SUR000012000
8331|NOK|BRA000255000
8332|HEB|MMR000038000
8333|NAZ|SLB000038000
8334|PHN|USA0MIPHN000
8335|YWQ|CAN000417000
8336|HYV|FIN000019000
8337|WSH|USAAP1495000
8338|JCR|BRA000256000
8339|IGB|ARG000070000
8340|JLS|BRA000257000
8341|XMY|AUS000544000
8342|KPE|PNG000360000
8343|KSX|PNG000361000
8344|YES|IRN000065000
8345|VAB|COL000156000
8346|PYV|PAN000028000
8347|YLG|AUS000545000
8348|AYG|COL000157000
8349|GXX|CMR000020000
8350|UCC|USAAP1496000
8351|CYT|USAAP1497000
8352|YAK|USAAP1498000
8353|BYC|BOL000029000
8354|KYI|AUS000546000
8355|AYI|COL000158000
8356|PTD|USAAP1499000
8357|AIG|CAF000020000
8358|JNA|BRA000258000
8359|YAS|FJI000030000
8360|YNN|AUS000547000
8361|YUE|AUS000548000
8362|YAN|COD000051000
8363|KYB|AUS000549000
8364|YEO|GBR000097000
8365|XYE|MMR000039000
8366|WYE|SLE000008000
8367|YEQ|PNG000362000
8368|PGE|PNG000363000
8369|KYF|AUS000550000
8370|EYL|MLI000007000
8371|JRS|ISR00000J000
8372|XYR|PNG000364000
8373|WYB|USAAP1500000
8374|YOA|CAN000418000
8375|EKE|GUY000026000
8376|EIE|RUS000082000
8377|PKT|AUS000551000
8378|IMA|PNG000365000
8379|IAU|PNG000366000
8380|EBN|MHL000033000
8381|IBP|PER000025000
8382|IBO|MOZ000037000
8383|IBI|PNG000367000
8384|IDF|COD000052000
8385|ILF|CAN000419000
8386|IFF|AUS000552000
8387|IGE|GAB000041000
8388|ELA|USAAP1501000
8389|IMG|MOZ000038000
8390|IHO|MDG000058000
8391|IEJ|JPN000114000
8392|ICA|VEN000054000
8393|IKL|COD000053000
8394|ILA|IDN000190000
8395|ILK|MDG000059000
8396|PFR|COD000054000
8397|ILH|DEU000067000
8398|IRN|HND000025000
8399|IGN|PHL000067000
8400|IRI|TZA0000IR000
8401|IUL|IDN000191000
8402|ILQ|PER000026000
8403|IMN|PNG000368000
8404|IMD|PNG000369000
8405|EMO|PNG000370000
8406|IMI|MHL000034000
8407|INX|IDN000192000
8408|IOR|IRL000012000
8409|INQ|IRL000013000
8410|IHC|MOZ000039000
8411|INO|COD000055000
8412|IUS|PNG000371000
8413|IPG|BRA000259000
8414|IPU|BRA000260000
8415|IJU|BRA000261000
8416|IRD|BGD000011000
8417|ESW|USAAP0703000
8418|IZT|MEX000057000
8419|ISD|COL000159000
8420|ITA|BRA000262000
8421|ITQ|BRA000263000
8422|ITI|BRA000264000
8423|ITP|BRA000265000
8424|ETD|AUS000553000
8425|ITR|BRA000266000
8426|OBY|GRL000034000
8427|EVD|AUS000554000
8428|KIB|USAAP1502000
8429|IRP|COD000056000
8430|ISI|AUS000555000
8431|IMB|GUY000027000
8432|IBL|MOZ000040000
8433|IDK|AUS000556000
8434|IVW|AUS000557000
8435|INF|DZA000020000
8436|INM|AUS000558000
8437|IFL|AUS000559000
8438|IML|USAAP1503000
8439|NRS|USAAP1504000
8440|INY|ZAF000062000
8441|INS|USAAP1505000
8442|MUI|USAAP1506000
8443|IGS|DEU000068000
8444|IKP|AUS000560000
8445|UCA|USAAP1507000
8446|UGS|USAAP1508000
8447|YEU|CAN000420000
8448|YMS|PER000027000
8449|FAF|USAAP1509000
8450|EWE|IDN000193000
8451|EWO|COG000023000
8452|YBE|CAN000421000
8453|RKU|PNG000372000
8454|RUF|IDN000194000
8455|KGH|PNG000373000
8456|HGT|USAAP1510000
8457|JCY|USAAP1511000
8458|PRF|USAAP1512000
8459|IOK|PNG000374000
8460|ORR|AUS000561000
8461|ORO|HND0000YO000
8462|OYS|USAAP1513000
8463|JOP|PNG000375000
8464|YOT|ISR000008000
8465|SZI|KAZ000014000
8466|BBZ|ZMB000018000
8467|JWN|IRN000066000
8468|IMO|CAF000021000
8469|ZEN|PNG000376000
8470|ACZ|IRN000067000
8471|XZA|BFA000025000
8472|AKM|TCD000017000
8473|DHL|YEM000016000
8474|AFS|UZB000005000
8475|ZAJ|AFG000021000
8476|ZAR|NGA000018000
8477|ZLX|GBR000098000
8478|DMR|YEM000017000
8479|ANJ|COG000024000
8480|WAX|USAAP1514000
8481|HRC|KAZ000015000
8482|JAD|AUS000562000
8483|ZJG|CAN000422000
8484|MDY|UMI000001000
8485|ZRS|AUT000006000
8486|DJA|BEN000005000
8487|DOE|SUR000013000
8488|UNU|USA0AKJNU000
8489|DJU|ISL000035000
8490|UGU|IDN000195000
8491|DIW|LKA000010000
8492|KCK|USAAP1515000
8493|KDY|LKA000011000
8494|TZL|BIH000002000
8495|CYM|USAAP1516000
8496|XGL|CAN000423000
8497|FVR|AUS000563000
8498|TKL|USAAP1517000
8499|ZJT|MYS000041000
8500|KKB|USAAP1518000
8501|KMY|USAAP1519000
8502|KOY|USAAP1520000
8503|KPR|USAAP1521000
8504|KPY|USAAP1522000
8505|KWP|USAAP1523000
8506|KZB|USAAP1524000
8507|OLH|USAAP1525000
8508|SYB|USAAP1526000
8509|UGI|USAAP1527000
8510|DBB|EGY000021000
8511|DLB|PNG000377000
8512|HGI|SDN000022000
8513|ILX|PNG000378000
8514|KGM|PNG000379000
8515|KTY|LKA000012000
8516|KWD|CAF000022000
8517|KWS|SLB000039000
8518|MQC|SPM000001000
8519|NAY|CHN011000000
8520|PEK|CHN011000000
8521|PVG|CHN031000000
8522|SHA|CHN031000000
8523|TSN|CHN012000000
8524|CKG|CHN050000000
8525|HRB|CHN023001000
8526|DLC|CHN021002000
8527|TAO|CHN037002000
8528|XIY|CHN061001000
8529|SIA|CHN061001000
8530|DNH|CHN062009082
8531|NKG|CHN032001000
8532|WUX|CHN032002000
8533|YTY|CHN032010000
8534|YZO|CHN032010000
8535|HGH|CHN033001000
8536|HSN|CHN033009000
8537|TXN|CHN034010000
8538|JIU|CHN036004000
8539|XMN|CHN035002000
8540|WUS|CHN035007082
8541|DYG|CHN043008000
8542|CTU|CHN051001000
8543|SZX|CHN044003000
8544|ZUH|CHN044004000
8545|CAN|CHN044001000
8546|KWL|CHN045003000
8547|KMG|CHN053001000
8548|JHG|CHN053028000
8549|DLU|CHN053029000
8550|LJG|CHN053007000
8551|KWE|CHN052001000
8552|URC|CHN065001000
8553|LXA|CHN054001000
8554|HAK|CHN046001000
8555|SYX|CHN046002000
8556|BAR|CHN046092000
8557|LQS|CHN046A34000
8558|HTT|CHN063029000
8559|NTG|CHN032006000
8560|JZH|CHN051032025
8561|RKZ|CHN054023000
8562|DIG|CHN053034000
8563|NGQ|CHN054025000
8564|INC|CHN064001000
8565|LHW|CHN062001000
8566|HET|CHN015001000
8567|TYN|CHN014001000
8568|LZY|CHN054026000
8569|KHG|CHN065031000
8570|ENY|CHN061006000
8571|XNN|CHN063001000
8572|HZG|CHN061007000
8573|GOQ|CHN063028001
8574|DAT|CHN014002000
8575|CIH|CHN014004000
8576|LFQ|CHN014010000
8577|YCU|CHN014008000
8578|BAV|CHN015002000
8579|HLD|CHN015007002
8580|TNA|CHN037001000
8581|SHP|CHN013003000
8582|BPE|CHN013003000
8583|NDG|CHN023002000
8584|MDG|CHN023010000
8585|OHE|CHN023027023
8586|JXA|CHN023003000
8587|CGQ|CHN022001000
8588|KRY|CHN065002000
8589|AKA|CHN061009000
8590|AKU|CHN065029000
8591|AAT|CHN065043000
8592|AQG|CHN034008000
8593|AOG|CHN021003000
8594|AVA|CHN052004000
8595|BHY|CHN045005000
8596|BFJ|CHN052024000
8597|BSD|CHN053005000
8598|NBS|CHN022025000
8599|CGD|CHN043007000
8600|CIF|CHN015004000
8601|CSX|CHN043001000
8602|CHG|CHN011005000
8603|CZX|CHN032004000
8604|JUH|CHN034017000
8605|DDG|CHN021006000
8606|DQA|CHN023006000
8607|DAX|CHN051017021
8608|DOY|CHN037005000
8609|DZU|CHN050025000
8610|ENH|CHN042028000
8611|FUO|CHN044006000
8612|FYN|CHN065043022
8613|FUG|CHN034012000
8614|FOC|CHN035001000
8615|GYS|CHN051008000
8616|KOW|CHN036007000
8617|HDG|CHN013004000
8618|HFE|CHN034001000
8619|HEK|CHN023011000
8620|HJJ|CHN043012000
8621|HMI|CHN065022001
8622|HTN|CHN065032000
8623|HNY|CHN043004000
8624|HUZ|CHN044013000
8625|JDZ|CHN036002000
8626|JGS|CHN036008081
8627|PNJ|CHN037006084
8628|JMU|CHN023008000
8629|JNG|CHN037008000
8630|GYU|CHN064004000
8631|JGN|CHN062002000
8632|JNZ|CHN021007000
8633|SHS|CHN042010000
8634|KCA|CHN065029023
8635|KRL|CHN065028001
8636|KJH|CHN052026001
8637|LUZ|CHN036004002
8638|FYJ|CHN023008033
8639|LCX|CHN035008000
8640|LYA|CHN041003000
8641|LYG|CHN032007000
8642|LZH|CHN045002000
8643|LZO|CHN051005000
8644|LUM|CHN053031000
8645|MIG|CHN051007000
8646|NGB|CHN033002000
8647|KHN|CHN036001000
8648|NAO|CHN051013000
