id|abbreviation|language|code|country|state|city|district|description
71644|顺庆区|zh_cn|CHN051013002|中国|四川|南充|顺庆区|中国-四川-南充-顺庆区
71645|西充县|zh_cn|CHN051013025|中国|四川|南充|西充县|中国-四川-南充-西充县
71646|仪陇县|zh_cn|CHN051013024|中国|四川|南充|仪陇县|中国-四川-南充-仪陇县
71647|营山县|zh_cn|CHN051013022|中国|四川|南充|营山县|中国-四川-南充-营山县
71648||zh_cn|CHN051013000|中国|四川|南充|南充|中国-四川-南充
71649||zh_cn|CHN050084000|中国|重庆|重庆|南川|中国-重庆-南川
71650||zh_cn|NIC0000AS000|尼加拉瓜|南大西洋|南大西洋||尼加拉瓜-南大西洋
71651||zh_cn|KEN000NAN000|肯尼亚|南迪|南迪||肯尼亚-南迪
71652||zh_cn|MDV000THU000|马尔代夫|南蒂拉杜马蒂|南蒂拉杜马蒂||马尔代夫-南蒂拉杜马蒂
71653||zh_cn|ZMB0000SO000|赞比亚|南方|南方||赞比亚-南方
71654||zh_cn|ETH0000SN000|埃塞俄比亚|南方各族|南方各族||埃塞俄比亚-南方各族
71655||zh_cn|MNG000UMN000|蒙古|南戈壁|南戈壁||蒙古-南戈壁
71656||zh_cn|KAZ000KGT000|哈萨克斯坦|南哈萨克斯坦|南哈萨克斯坦||哈萨克斯坦-南哈萨克斯坦
71657||zh_cn|KOR044NHE000|韩国|庆尚南道|南海郡|南海郡|韩国-庆尚南道-南海郡
71658||zh_cn|ERI0000DK000|厄立特里亚|南红海|南红海||厄立特里亚-南红海
71659||zh_cn|IDN0000KS000|印度尼西亚|南加里曼丹|南加里曼丹||印度尼西亚-南加里曼丹
71660|白下区|zh_cn|CHN032001003|中国|江苏|南京|白下区|中国-江苏-南京-白下区
71661|高淳县|zh_cn|CHN032001025|中国|江苏|南京|高淳县|中国-江苏-南京-高淳县
71662|鼓楼区|zh_cn|CHN032001006|中国|江苏|南京|鼓楼区|中国-江苏-南京-鼓楼区
71663|建邺区|zh_cn|CHN032001005|中国|江苏|南京|建邺区|中国-江苏-南京-建邺区
71664|江宁区|zh_cn|CHN032001015|中国|江苏|南京|江宁区|中国-江苏-南京-江宁区
71665|溧水县|zh_cn|CHN032001024|中国|江苏|南京|溧水县|中国-江苏-南京-溧水县
71666|六合区|zh_cn|CHN032001016|中国|江苏|南京|六合区|中国-江苏-南京-六合区
71667|浦口区|zh_cn|CHN032001011|中国|江苏|南京|浦口区|中国-江苏-南京-浦口区
71668|栖霞区|zh_cn|CHN032001013|中国|江苏|南京|栖霞区|中国-江苏-南京-栖霞区
71669|秦淮区|zh_cn|CHN032001004|中国|江苏|南京|秦淮区|中国-江苏-南京-秦淮区
71670|下关区|zh_cn|CHN032001007|中国|江苏|南京|下关区|中国-江苏-南京-下关区
71671|玄武区|zh_cn|CHN032001002|中国|江苏|南京|玄武区|中国-江苏-南京-玄武区
71672|雨花台区|zh_cn|CHN032001014|中国|江苏|南京|雨花台区|中国-江苏-南京-雨花台区
71673||zh_cn|CHN032001000|中国|江苏|南京|南京|中国-江苏-南京
71674||zh_cn|CHN012004000|中国|天津|天津|南开|中国-天津-南开
71675||zh_cn|CIV0000SC000|科特迪瓦|南科莫埃|南科莫埃||科特迪瓦-南科莫埃
71676||zh_cn|AGO000CUS000|安哥拉|南宽扎|南宽扎||安哥拉-南宽扎
71677||zh_cn|BRA0000RS000|巴西|南里奥格兰德|南里奥格兰德||巴西-南里奥格兰德
71678||zh_cn|AGO000LSU000|安哥拉|南隆达|南隆达||安哥拉-南隆达
71679||zh_cn|MDV000MAU000|马尔代夫|南马洛斯马杜卢|南马洛斯马杜卢||马尔代夫-南马洛斯马杜卢
71680||zh_cn|ZWE0000MS000|津巴布韦|南马塔贝莱兰|南马塔贝莱兰||津巴布韦-南马塔贝莱兰
71681||zh_cn|BRA0000MS000|巴西|南马托格罗索|南马托格罗索||巴西-南马托格罗索
71682||zh_cn|SWE00000D000|瑞典|南曼兰|南曼兰||瑞典-南曼兰
71683||zh_cn|MDV000MLU000|马尔代夫|南米拉杜马杜卢|南米拉杜马杜卢||马尔代夫-南米拉杜马杜卢
71684||zh_cn|CZE0000JC000|捷克|南摩拉维亚|南摩拉维亚||捷克共和国-南摩拉维亚
71685||zh_cn|USA0AKWSN000|美国|阿拉斯加|南纳克内克|南纳克内克|美国-阿拉斯加-南纳克内克
71686||zh_cn|MDV000NAU000|马尔代夫|南尼兰杜|南尼兰杜||马尔代夫-南尼兰杜
71687|宾阳县|zh_cn|CHN045001026|中国|广西|南宁|宾阳县|中国-广西-南宁-宾阳县
71688|横县|zh_cn|CHN045001027|中国|广西|南宁|横县|中国-广西-南宁-横县
71689|江南区|zh_cn|CHN045001005|中国|广西|南宁|江南区|中国-广西-南宁-江南区
71690|良庆区|zh_cn|CHN045001008|中国|广西|南宁|良庆区|中国-广西-南宁-良庆区
71691|隆安县|zh_cn|CHN045001023|中国|广西|南宁|隆安县|中国-广西-南宁-隆安县
71692|马山县|zh_cn|CHN045001024|中国|广西|南宁|马山县|中国-广西-南宁-马山县
71693|青秀区|zh_cn|CHN045001003|中国|广西|南宁|青秀区|中国-广西-南宁-青秀区
71694|上林县|zh_cn|CHN045001025|中国|广西|南宁|上林县|中国-广西-南宁-上林县
71695|武鸣县|zh_cn|CHN045001022|中国|广西|南宁|武鸣县|中国-广西-南宁-武鸣县
71696|西乡塘区|zh_cn|CHN045001007|中国|广西|南宁|西乡塘区|中国-广西-南宁-西乡塘区
71697|兴宁区|zh_cn|CHN045001002|中国|广西|南宁|兴宁区|中国-广西-南宁-兴宁区
71698|邕宁区|zh_cn|CHN045001009|中国|广西|南宁|邕宁区|中国-广西-南宁-邕宁区
71699||zh_cn|CHN045001000|中国|广西|南宁|南宁|中国-广西-南宁
71700||zh_cn|USA0NCSOP000|美国|北卡罗来纳|南派恩斯|南派恩斯|美国-北卡罗来纳-南派恩斯
71701|光泽县|zh_cn|CHN035007023|中国|福建|南平|光泽县|中国-福建-南平-光泽县
71702|建瓯市|zh_cn|CHN035007083|中国|福建|南平|建瓯市|中国-福建-南平-建瓯市
71703|建阳市|zh_cn|CHN035007084|中国|福建|南平|建阳市|中国-福建-南平-建阳市
71704|浦城县|zh_cn|CHN035007022|中国|福建|南平|浦城县|中国-福建-南平-浦城县
71705|邵武市|zh_cn|CHN035007081|中国|福建|南平|邵武市|中国-福建-南平-邵武市
71706|顺昌县|zh_cn|CHN035007021|中国|福建|南平|顺昌县|中国-福建-南平-顺昌县
71707|松溪县|zh_cn|CHN035007024|中国|福建|南平|松溪县|中国-福建-南平-松溪县
71708|武夷山市|zh_cn|CHN035007082|中国|福建|南平|武夷山市|中国-福建-南平-武夷山市
71709|延平区|zh_cn|CHN035007002|中国|福建|南平|延平区|中国-福建-南平-延平区
71710|政和县|zh_cn|CHN035007025|中国|福建|南平|政和县|中国-福建-南平-政和县
71711||zh_cn|CHN035007000|中国|福建|南平|南平|中国-福建-南平
71712||zh_cn|PRK000NAM000|朝鲜|南浦|南浦||朝鲜-南浦
71713||zh_cn|CHN081HSO000|中国|香港|香港|南区|中国-香港-南区
71714||zh_cn|DNK000VBI000|丹麦|南日德兰|南日德兰||丹麦-南日德兰
71715||zh_cn|RUS000JSA000|俄罗斯|南萨哈林斯克|南萨哈林斯克||俄罗斯-南萨哈林斯克
71716||zh_cn|IDN0000SN000|印度尼西亚|南苏拉威西|南苏拉威西||印度尼西亚-南苏拉威西
71717||zh_cn|IDN0000SS000|印度尼西亚|南苏门答腊|南苏门答腊||印度尼西亚-南苏门答腊
71718||zh_cn|MDV000HAU000|马尔代夫|南苏瓦迪瓦|南苏瓦迪瓦||马尔代夫-南苏瓦迪瓦
71719||zh_cn|USA0CATVL000|美国|加利福尼亚|南太浩湖|南太浩湖|美国-加利福尼亚-南太浩湖
71720||zh_cn|FRA000NTE000|法国|南特|南特||法国-南特
71721||zh_cn|NOR000016000|挪威|南特伦德拉格|南特伦德拉格||挪威-南特伦德拉格
71722|崇川区|zh_cn|CHN032006002|中国|江苏|南通|崇川区|中国-江苏-南通-崇川区
71723|港闸区|zh_cn|CHN032006011|中国|江苏|南通|港闸区|中国-江苏-南通-港闸区
71724|海安县|zh_cn|CHN032006021|中国|江苏|南通|海安县|中国-江苏-南通-海安县
71725|海门市|zh_cn|CHN032006084|中国|江苏|南通|海门市|中国-江苏-南通-海门市
71726|启东市|zh_cn|CHN032006081|中国|江苏|南通|启东市|中国-江苏-南通-启东市
71727|如东县|zh_cn|CHN032006023|中国|江苏|南通|如东县|中国-江苏-南通-如东县
71728|如皋市|zh_cn|CHN032006082|中国|江苏|南通|如皋市|中国-江苏-南通-如皋市
71729|通州市|zh_cn|CHN032006083|中国|江苏|南通|通州市|中国-江苏-南通-通州市
71730||zh_cn|CHN032006000|中国|江苏|南通|南通|中国-江苏-南通
71731||zh_cn|CHN071015000|中国|台湾|南投县|南投县|中国-台湾-南投县
71732||zh_cn|USA000NZW000|美国|南威茅斯|南威茅斯||美国-南威茅斯
71733|邓州市|zh_cn|CHN041013081|中国|河南|南阳|邓州市|中国-河南-南阳-邓州市
71734|方城县|zh_cn|CHN041013022|中国|河南|南阳|方城县|中国-河南-南阳-方城县
71735|南召县|zh_cn|CHN041013021|中国|河南|南阳|南召县|中国-河南-南阳-南召县
71736|内乡县|zh_cn|CHN041013025|中国|河南|南阳|内乡县|中国-河南-南阳-内乡县
71737|社旗县|zh_cn|CHN041013027|中国|河南|南阳|社旗县|中国-河南-南阳-社旗县
71738|唐河县|zh_cn|CHN041013028|中国|河南|南阳|唐河县|中国-河南-南阳-唐河县
71739|桐柏县|zh_cn|CHN041013030|中国|河南|南阳|桐柏县|中国-河南-南阳-桐柏县
71740|宛城区|zh_cn|CHN041013002|中国|河南|南阳|宛城区|中国-河南-南阳-宛城区
71741|卧龙区|zh_cn|CHN041013003|中国|河南|南阳|卧龙区|中国-河南-南阳-卧龙区
71742|西峡县|zh_cn|CHN041013023|中国|河南|南阳|西峡县|中国-河南-南阳-西峡县
71743|淅川县|zh_cn|CHN041013026|中国|河南|南阳|淅川县|中国-河南-南阳-淅川县
71744|新野县|zh_cn|CHN041013029|中国|河南|南阳|新野县|中国-河南-南阳-新野县
71745|镇平县|zh_cn|CHN041013024|中国|河南|南阳|镇平县|中国-河南-南阳-镇平县
71746||zh_cn|CHN041013000|中国|河南|南阳|南阳|中国-河南-南阳
71747||zh_cn|KOR049NYU000|韩国|京畿道|南杨州市|南杨州市|韩国-京畿道-南杨州市
71748||zh_cn|KOR047NWN000|韩国|全罗北道|南原市|南原市|韩国-全罗北道-南原市
71749||zh_cn|THA000055000|泰国|难|难||泰国-难
71750||zh_cn|IDN0000LA000|印度尼西亚|楠榜|楠榜||印度尼西亚-楠榜
71751||zh_cn|USA0IDNPA000|美国|爱达荷|楠帕|楠帕|美国-爱达荷-楠帕
71752||zh_cn|USA0MAACK000|美国|马萨诸塞|楠塔基特岛|楠塔基特岛|美国-马萨诸塞-楠塔基特岛
71753||zh_cn|CHE0000AI000|瑞士|内阿彭策尔|内阿彭策尔||瑞士-内阿彭策尔
71754||zh_cn|PRT000BIN000|葡萄牙|内贝拉北|内贝拉北||葡萄牙-内贝拉北
71755||zh_cn|PRT000BIS000|葡萄牙|内贝拉南|内贝拉南||葡萄牙-内贝拉南
71756||zh_cn|UGA000NEB000|乌干达|内比|内比||乌干达-内比
71757||zh_cn|OMN0000DA000|阿曼|内地地区|内地地区||阿曼-内地地区
71758||zh_cn|ZAF000NLP000|南非|内尔斯普雷特|内尔斯普雷特||南非-内尔斯普雷特
71759||zh_cn|TUR000NEV000|土耳其|内夫谢希尔|内夫谢希尔||土耳其-内夫谢希尔
71760||zh_cn|URY0000RN000|乌拉圭|内格罗河|内格罗河||乌拉圭-内格罗河
71761||zh_cn|USA0NVNVD000|美国|内华达|内华达|内华达|美国-内华达-内华达
71762|东兴区|zh_cn|CHN051010011|中国|四川|内江|东兴区|中国-四川-内江-东兴区
71763|隆昌县|zh_cn|CHN051010028|中国|四川|内江|隆昌县|中国-四川-内江-隆昌县
71764|市中区|zh_cn|CHN051010002|中国|四川|内江|市中区|中国-四川-内江-市中区
71765|威远县|zh_cn|CHN051010024|中国|四川|内江|威远县|中国-四川-内江-威远县
71766|资中县|zh_cn|CHN051010025|中国|四川|内江|资中县|中国-四川-内江-资中县
71767||zh_cn|CHN051010000|中国|四川|内江|内江|中国-四川-内江
71768||zh_cn|KEN0000NA000|肯尼亚|内罗毕|内罗毕||肯尼亚-内罗毕
71769||zh_cn|NZL000NPE000|新西兰|内皮尔|内皮尔||新西兰-内皮尔
71770||zh_cn|PRT000PIN000|葡萄牙|内皮尼亚尔北|内皮尼亚尔北||葡萄牙-内皮尼亚尔北
71771||zh_cn|PRT000PIS000|葡萄牙|内皮尼亚尔南|内皮尼亚尔南||葡萄牙-内皮尼亚尔南
71772||zh_cn|ISR000NAT000|以色列|内坦亚|内坦亚||以色列-内坦亚
71773||zh_cn|ARG000NQN000|阿根廷|内乌肯|内乌肯||阿根廷-内乌肯
71774||zh_cn|TUR000NIG000|土耳其|尼代|尼代||土耳其-尼代
71775||zh_cn|KEN000NIT000|肯尼亚|尼蒂|尼蒂||肯尼亚-尼蒂
71776||zh_cn|ZAF000NYL000|南非|尼尔斯特隆|尼尔斯特隆||南非-尼尔斯特隆
71777||zh_cn|USA0UTNPH000|美国|犹他|尼法|尼法|美国-犹他-尼法
71778||zh_cn|USA0AKNIB000|美国|阿拉斯加|尼古拉|尼古拉|美国-阿拉斯加-尼古拉
71779||zh_cn|UKR000048000|乌克兰|尼古拉耶夫|尼古拉耶夫||乌克兰-尼古拉耶夫
71780||zh_cn|USA0AKIKO000|美国|阿拉斯加|尼科尔斯基|尼科尔斯基|美国-阿拉斯加-尼科尔斯基
71781||zh_cn|CYP000001000|塞浦路斯|尼科西亚|尼科西亚||塞浦路斯-尼科西亚
71782||zh_cn|SUR0000NI000|苏里南|尼克里|尼克里||苏里南-尼克里
71783||zh_cn|USA0AKENN000|美国|阿拉斯加|尼纳纳|尼纳纳|美国-阿拉斯加-尼纳纳
71784||zh_cn|USA000NIN000|美国|尼尼尔奇克|尼尼尔奇克||美国-尼尼尔奇克
71785||zh_cn|USA0KSEOS000|美国|堪萨斯|尼欧肖|尼欧肖|美国-堪萨斯-尼欧肖
71786||zh_cn|SCG000INI000|塞尔维亚和黑山|尼什|尼什||塞尔维亚,黑山-尼什
71787||zh_cn|FRA000NCE000|法国|尼斯|尼斯||法国-尼斯
71788||zh_cn|SVK000NRA000|斯洛伐克|尼特拉|尼特拉||斯洛伐克-尼特拉
71789||zh_cn|USA0NYIAG000|美国|纽约|尼亚加拉瀑布|尼亚加拉瀑布|美国-纽约-尼亚加拉瀑布
71790||zh_cn|NER000NIM000|尼日尔|尼亚美市|尼亚美市||尼日尔-尼亚美市
71791||zh_cn|KEN000NYM000|肯尼亚|尼亚米拉|尼亚米拉||肯尼亚-尼亚米拉
71792||zh_cn|BFA000GNA000|布基纳法索|尼亚尼亚|尼亚尼亚||布基纳法索-尼亚尼亚
71793||zh_cn|GAB0000NY000|加蓬|尼扬加|尼扬加||加蓬-尼扬加
71794||zh_cn|KEN000NYN000|肯尼亚|年达鲁阿|年达鲁阿||肯尼亚-年达鲁阿
71795||zh_cn|JPN000031000|日本|鸟取|鸟取||日本-鸟取
71796||zh_cn|TKM000NEB000|土库曼斯坦|涅比特达格|涅比特达格||土库曼斯坦-涅比特达格
71797||zh_cn|PRY0000NE000|巴拉圭|涅恩布库|涅恩布库||巴拉圭-涅恩布库
71798||zh_cn|KEN000NYE000|肯尼亚|涅里|涅里||肯尼亚-涅里
71799||zh_cn|LBR0000NI000|利比里亚|宁巴|宁巴||利比里亚-宁巴
71800|北仑区|zh_cn|CHN033002006|中国|浙江|宁波|北仑区|中国-浙江-宁波-北仑区
71801|慈溪市|zh_cn|CHN033002082|中国|浙江|宁波|慈溪市|中国-浙江-宁波-慈溪市
71802|奉化市|zh_cn|CHN033002083|中国|浙江|宁波|奉化市|中国-浙江-宁波-奉化市
71803|海曙区|zh_cn|CHN033002003|中国|浙江|宁波|海曙区|中国-浙江-宁波-海曙区
71804|江北区|zh_cn|CHN033002005|中国|浙江|宁波|江北区|中国-浙江-宁波-江北区
71805|江东区|zh_cn|CHN033002004|中国|浙江|宁波|江东区|中国-浙江-宁波-江东区
71806|宁海县|zh_cn|CHN033002026|中国|浙江|宁波|宁海县|中国-浙江-宁波-宁海县
71807|象山县|zh_cn|CHN033002025|中国|浙江|宁波|象山县|中国-浙江-宁波-象山县
71808|鄞州区|zh_cn|CHN033002012|中国|浙江|宁波|鄞州区|中国-浙江-宁波-鄞州区
71809|余姚市|zh_cn|CHN033002081|中国|浙江|宁波|余姚市|中国-浙江-宁波-余姚市
71810|镇海区|zh_cn|CHN033002011|中国|浙江|宁波|镇海区|中国-浙江-宁波-镇海区
71811||zh_cn|CHN033002000|中国|浙江|宁波|宁波|中国-浙江-宁波
71812|福安市|zh_cn|CHN035009081|中国|福建|宁德|福安市|中国-福建-宁德-福安市
71813|福鼎市|zh_cn|CHN035009082|中国|福建|宁德|福鼎市|中国-福建-宁德-福鼎市
71814|古田县|zh_cn|CHN035009022|中国|福建|宁德|古田县|中国-福建-宁德-古田县
71815|蕉城区|zh_cn|CHN035009002|中国|福建|宁德|蕉城区|中国-福建-宁德-蕉城区
71816|屏南县|zh_cn|CHN035009023|中国|福建|宁德|屏南县|中国-福建-宁德-屏南县
71817|寿宁县|zh_cn|CHN035009024|中国|福建|宁德|寿宁县|中国-福建-宁德-寿宁县
71818|霞浦县|zh_cn|CHN035009021|中国|福建|宁德|霞浦县|中国-福建-宁德-霞浦县
71819|柘荣县|zh_cn|CHN035009026|中国|福建|宁德|柘荣县|中国-福建-宁德-柘荣县
71820|周宁县|zh_cn|CHN035009025|中国|福建|宁德|周宁县|中国-福建-宁德-周宁县
71821||zh_cn|CHN035009000|中国|福建|宁德|宁德|中国-福建-宁德
71822||zh_cn|CHN012021000|中国|天津|天津|宁河|中国-天津-宁河
71823||zh_cn|KOR042YWL000|韩国|江原道|宁越郡|宁越郡|韩国-江原道-宁越郡
71824||zh_cn|USA0MATNU000|美国|马萨诸塞|牛顿|牛顿|美国-马萨诸塞-牛顿
71825||zh_cn|USA0OHOXC000|美国|俄亥俄|牛津|牛津|美国-俄亥俄-牛津
71826||zh_cn|USA0OHOXD000|美国|俄亥俄|牛津|牛津|美国-俄亥俄-牛津
71827||zh_cn|USA0MSUOX000|美国|密西西比|牛津|牛津|美国-密西西比-牛津
71828||zh_cn|GBRENGOXF000|英国|英格兰|牛津|牛津|英国-英格兰-牛津
71829||zh_cn|TON00000N000|汤加|纽阿斯|纽阿斯||汤加-纽阿斯
71830||zh_cn|USA0NYSWF000|美国|纽约|纽堡|纽堡|美国-纽约-纽堡
71831||zh_cn|USA0CANWH000|美国|加利福尼亚|纽波特|纽波特|美国-加利福尼亚-纽波特
71832||zh_cn|USA0RINPO000|美国|罗德岛|纽波特|纽波特|美国-罗德岛-纽波特
71833||zh_cn|USA0VAONP000|美国|维吉尼亚|纽波特|纽波特|美国-维吉尼亚-纽波特
71834||zh_cn|USA0VAEFK000|美国|维吉尼亚|纽波特|纽波特|美国-维吉尼亚-纽波特
71835||zh_cn|GBRWLSNWP000|英国|威尔士|纽波特|纽波特|英国-威尔士-纽波特
71836||zh_cn|USA0CAJNP000|美国|加利福尼亚|纽波特海滩|纽波特海滩|美国-加利福尼亚-纽波特海滩
71837||zh_cn|USA0CTHVN000|美国|康涅狄格|纽黑文|纽黑文|美国-康涅狄格-纽黑文
71838||zh_cn|AUSNSWNTL000|澳大利亚|新南威尔士|纽卡斯尔|纽卡斯尔|澳大利亚-新南威尔士-纽卡斯尔
71839||zh_cn|USA000ECS000|美国|纽卡斯尔|纽卡斯尔||美国-纽卡斯尔
71840||zh_cn|ZAF000NCS000|南非|纽卡斯尔|纽卡斯尔||南非-纽卡斯尔
71841||zh_cn|GBRENGNCL000|英国|英格兰|纽卡斯尔|纽卡斯尔|英国-英格兰-纽卡斯尔
71842||zh_cn|GBRNIRNYM000|英国|北爱尔兰|纽里|纽里|英国-北爱尔兰-纽里
71843||zh_cn|DEU000NUE000|德国|纽伦堡|纽伦堡||德国-纽伦堡
71844||zh_cn|USA0AKNUP000|美国|阿拉斯加|纽纳皮兹|纽纳皮兹|美国-阿拉斯加-纽纳皮兹
71845||zh_cn|USA0DENWK000|美国|特拉华|纽瓦克|纽瓦克|美国-特拉华-纽瓦克
71846||zh_cn|USA0NJNRK000|美国|新泽西|纽瓦克|纽瓦克|美国-新泽西-纽瓦克
71847||zh_cn|USA0NYQEE000|美国|纽约|纽约市|纽约市|美国-纽约-纽约市
71848||zh_cn|USA0AKWWT000|美国|阿拉斯加|钮特克|钮特克|美国-阿拉斯加-钮特克
71849||zh_cn|USA0AKNNL000|美国|阿拉斯加|农多尔顿|农多尔顿|美国-阿拉斯加-农多尔顿
71850||zh_cn|ITA000QNU000|意大利|努奥罗|努奥罗||意大利-努奥罗
71851||zh_cn|USA0AKNUL000|美国|阿拉斯加|努拉托|努拉托|美国-阿拉斯加-纽纳皮兹
71852||zh_cn|TJK000NUR000|塔吉克斯坦|努雷克|努雷克||塔吉克斯坦-努雷克
71853||zh_cn|BFA000NOU000|布基纳法索|努姆比埃尔|努姆比埃尔||布基纳法索-努姆比埃尔
71854||zh_cn|MRT0000DN000|毛里塔尼亚|努瓦迪布湾|努瓦迪布湾||毛里塔尼亚-努瓦迪布湾
71855||zh_cn|MRT0000NO000|毛里塔尼亚|努瓦克肖特特区|努瓦克肖特特区||毛里塔尼亚-努瓦克肖特特区
71856||zh_cn|LKA000NUE000|斯里兰卡|努沃勒埃利耶|努沃勒埃利耶||斯里兰卡-努沃勒埃利耶
71857|福贡县|zh_cn|CHN053033023|中国|云南|怒江|福贡县|中国-云南-怒江-福贡县
71858|贡山独龙族怒族自治县|zh_cn|CHN053033024|中国|云南|怒江|贡山独龙族怒族自治县|中国-云南-怒江-贡山独龙族怒族自治县
71859|兰坪白族普米族自治县|zh_cn|CHN053033025|中国|云南|怒江|兰坪白族普米族自治县|中国-云南-怒江-兰坪白族普米族自治县
71860|泸水县|zh_cn|CHN053033021|中国|云南|怒江|泸水县|中国-云南-怒江-泸水县
71861||zh_cn|CHN053033000|中国|云南|怒江|怒江|中国-云南-怒江
71862||zh_cn|THA000012000|泰国|暖武里|暖武里||泰国-暖武里
71863||zh_cn|GBRENGNGM000|英国|英格兰|诺丁汉|诺丁汉|英国-英格兰-诺丁汉
71864||zh_cn|NOR000018000|挪威|诺尔兰|诺尔兰||挪威-诺尔兰
71865||zh_cn|USA0AKORV000|美国|阿拉斯加|诺尔维克|诺尔维克|美国-阿拉斯加-诺尔维克
71866||zh_cn|RUS000VUS000|俄罗斯|诺夫哥罗德|诺夫哥罗德||俄罗斯-诺夫哥罗德
71867||zh_cn|USA0VAORF000|美国|维吉尼亚|诺福克|诺福克|美国-维吉尼亚-诺福克
71868||zh_cn|HUN0000NO000|匈牙利|诺格拉德|诺格拉德||匈牙利-诺格拉德
71869||zh_cn|MEX000NOG000|墨西哥|诺加莱斯|诺加莱斯||墨西哥-诺加莱斯
71870||zh_cn|USA0AZOLS000|美国|亚利桑那|诺加利斯|诺加利斯|美国-亚利桑那-诺加利斯
71871||zh_cn|USA0KYFTK000|美国|肯塔基|诺克斯堡|诺克斯堡|美国-肯塔基-诺克斯堡
71872||zh_cn|USA0TNTYS000|美国|田纳西|诺克斯维尔|诺克斯维尔|美国-田纳西-诺克斯维尔
71873||zh_cn|USA000OIC000|美国|诺里奇|诺里奇||美国-诺里奇
